,kw_prod,kw_used,tou_rate,kw_prod_jacked
2014-07-05 09:00:00,35.776597534,-8.32,0.202,53.664896301
2014-07-05 09:15:00,38.9889587342,-8.32,0.202,58.4834381013
2014-07-05 09:30:00,41.5005174257,-8.32,0.202,62.2507761386
2014-07-05 09:45:00,51.5362611361,-8.32,0.202,77.3043917041
2014-07-05 10:00:00,55.3738892452,-8.32,0.202,83.0608338679
2014-07-05 10:15:00,58.0029477585,-8.32,0.202,87.0044216378
2014-07-05 10:30:00,60.7264257715,-8.32,0.202,91.0896386573
2014-07-05 10:45:00,63.1204846412,-8.96,0.202,94.6807269617
2014-07-05 11:00:00,65.4998560331,-8.32,0.202,98.2497840496
2014-07-05 11:15:00,67.1490499608,-8.32,0.202,100.723574941
2014-07-05 11:30:00,69.1171719763,-8.32,0.202,103.675757965
2014-07-05 11:45:00,70.2418131281,-8.32,0.202,105.362719692
2014-07-05 12:00:00,72.1553816549,-8.32,0.202,108.233072482
2014-07-05 12:15:00,73.3198888176,-8.32,0.202,109.979833226
2014-07-05 12:30:00,73.5234152947,-8.32,0.202,110.285122942
2014-07-05 12:45:00,74.5032798803,-8.32,0.202,111.75491982
2014-07-05 13:00:00,74.3522086808,-8.32,0.202,111.528313021
2014-07-05 13:15:00,74.2913605588,-8.32,0.202,111.437040838
2014-07-05 13:30:00,73.8843076046,-8.32,0.202,110.826461407
2014-07-05 13:45:00,73.3492637731,-8.32,0.202,110.02389566
2014-07-05 14:00:00,72.7491753973,-8.32,0.202,109.123763096
2014-07-05 14:15:00,72.2707832656,-8.96,0.202,108.406174898
2014-07-05 14:30:00,71.2069902359,-8.32,0.202,106.810485354
2014-07-05 14:45:00,69.8704297627,-8.32,0.202,104.805644644
2014-07-05 15:00:00,68.3345392346,-8.32,0.202,102.501808852
2014-07-05 15:15:00,66.4545420854,-8.32,0.202,99.6818131281
2014-07-05 15:30:00,64.42976837,-7.68,0.202,96.6446525551
2014-07-05 15:45:00,62.0000399116,-8.32,0.202,93.0000598674
2014-07-05 16:00:00,59.1863388212,-8.32,0.202,88.7795082318
2014-07-05 16:15:00,56.3432627753,-7.68,0.202,84.5148941629
2014-07-05 16:30:00,53.31134773,-8.32,0.202,79.967021595
2014-07-05 16:45:00,49.7842548642,-7.68,0.202,74.6763822963
2014-07-05 17:00:00,46.2991262205,-8.32,0.202,69.4486893308
2014-07-05 17:15:00,42.8056047324,-8.32,0.202,64.2084070986
2014-07-05 17:30:00,38.9134231345,-8.32,0.202,58.3701347017
2014-07-05 17:45:00,35.1597234695,-8.32,0.202,52.7395852042
2014-07-05 18:00:00,31.0619171834,-8.32,0.202,46.5928757751
2014-07-05 18:15:00,26.9326377307,-8.32,0.202,40.3989565961
2014-07-05 18:30:00,23.246080821,-8.32,0.202,34.8691212316
2014-07-05 18:45:00,18.1033654052,-7.68,0.202,27.1550481078
2014-07-05 19:00:00,7.56405102986,-8.32,0.202,11.3460765448
2014-07-05 19:15:00,5.3693222151,-8.32,0.202,8.05398332264
2014-07-05 19:30:00,6.94298054308,-7.68,0.202,10.4144708146
2014-07-05 19:45:00,3.48722685482,-8.32,0.202,5.23084028223
2014-07-05 20:00:00,1.27781056233,-8.32,0.202,1.91671584349
2014-07-05 20:15:00,0.100714132991,-11.52,0.202,0.151071199487
2014-07-05 20:30:00,0.0,-12.16,0.202,0.0
2014-07-05 20:45:00,0.0,-12.16,0.202,0.0
2014-07-05 21:00:00,0.0,-12.16,0.202,0.0
2014-07-05 21:15:00,0.0,-11.52,0.202,0.0
2014-07-05 21:30:00,0.0,-12.16,0.202,0.0
2014-07-05 21:45:00,0.0,-12.16,0.202,0.0
2014-07-05 22:00:00,0.0,-12.16,0.202,0.0
2014-07-05 22:15:00,0.0,-12.16,0.202,0.0
2014-07-05 22:30:00,0.0,-11.52,0.202,0.0
2014-07-05 22:45:00,0.0,-12.16,0.202,0.0
2014-07-05 23:00:00,0.0,-12.16,0.202,0.0
2014-07-05 23:15:00,0.0,-12.16,0.202,0.0
2014-07-05 23:30:00,0.0,-12.16,0.202,0.0
2014-07-05 23:45:00,0.0,-11.52,0.202,0.0
2014-07-06 00:00:00,0.0,-12.16,0.202,0.0
2014-07-06 00:15:00,0.0,-12.16,0.202,0.0
2014-07-06 00:30:00,0.0,-12.16,0.202,0.0
2014-07-06 00:45:00,0.0,-12.16,0.202,0.0
2014-07-06 01:00:00,0.0,-12.16,0.202,0.0
2014-07-06 01:15:00,0.0,-12.16,0.202,0.0
2014-07-06 01:30:00,0.0,-12.16,0.202,0.0
2014-07-06 01:45:00,0.0,-12.16,0.202,0.0
2014-07-06 02:00:00,0.0,-12.16,0.202,0.0
2014-07-06 02:15:00,0.0,-11.52,0.202,0.0
2014-07-06 02:30:00,0.0,-12.16,0.202,0.0
2014-07-06 02:45:00,0.0,-12.16,0.202,0.0
2014-07-06 03:00:00,0.0,-12.16,0.202,0.0
2014-07-06 03:15:00,0.0,-12.16,0.202,0.0
2014-07-06 03:30:00,0.0,-12.16,0.202,0.0
2014-07-06 03:45:00,0.0,-12.16,0.202,0.0
2014-07-06 04:00:00,0.0,-11.52,0.202,0.0
2014-07-06 04:15:00,0.0,-12.16,0.202,0.0
2014-07-06 04:30:00,0.0,-12.16,0.202,0.0
2014-07-06 04:45:00,0.0,-18.56,0.202,0.0
2014-07-06 05:00:00,0.0,-23.04,0.202,0.0
2014-07-06 05:15:00,0.0,-23.04,0.202,0.0
2014-07-06 05:30:00,0.0,-23.04,0.202,0.0
2014-07-06 05:45:00,0.0,-36.48,0.202,0.0
2014-07-06 06:00:00,0.0,-46.08,0.202,0.0
2014-07-06 06:15:00,0.0,-44.16,0.202,0.0
2014-07-06 06:30:00,0.684016819899,-43.52,0.202,1.02602522985
2014-07-06 06:45:00,1.55687263916,-42.88,0.202,2.33530895873
2014-07-06 07:00:00,2.66262989096,-42.88,0.202,3.99394483643
2014-07-06 07:15:00,3.99499394199,-42.24,0.202,5.99249091298
2014-07-06 07:30:00,5.61061649205,-42.24,0.202,8.41592473808
2014-07-06 07:45:00,7.90396122871,-42.24,0.202,11.8559418431
2014-07-06 08:00:00,11.380697028,-42.24,0.202,17.071045542
2014-07-06 08:15:00,15.9023419571,-42.24,0.202,23.8535129356
2014-07-06 08:30:00,15.8834580572,-42.24,0.202,23.8251870857
2014-07-06 08:45:00,15.7554671798,-42.24,0.202,23.6332007697
2014-07-06 09:00:00,35.1051699808,-41.6,0.202,52.6577549711
2014-07-06 09:15:00,37.8852996935,-41.6,0.202,56.8279495403
2014-07-06 09:30:00,41.1354286936,-41.6,0.202,61.7031430404
2014-07-06 09:45:00,50.7809051386,-41.6,0.202,76.1713577079
2014-07-06 10:00:00,54.8157650916,-41.6,0.202,82.2236476374
2014-07-06 10:15:00,57.629466182,-40.96,0.202,86.444199273
2014-07-06 10:30:00,60.1997747844,-41.6,0.202,90.2996621766
2014-07-06 10:45:00,62.6546817761,-40.96,0.202,93.9820226641
2014-07-06 11:00:00,64.4003934146,-40.32,0.202,96.6005901219
2014-07-06 11:15:00,66.5762383294,-40.96,0.202,99.8643574941
2014-07-06 11:30:00,68.4163694676,-40.96,0.202,102.624554201
2014-07-06 11:45:00,69.595564108,-40.96,0.202,104.393346162
2014-07-06 12:00:00,71.0538208253,-40.32,0.202,106.580731238
2014-07-06 12:15:00,71.9077927446,-40.96,0.202,107.861689117
2014-07-06 12:30:00,72.5435507091,-40.32,0.202,108.815326064
2014-07-06 12:45:00,73.4667635949,-40.32,0.202,110.200145392
2014-07-06 13:00:00,73.5884598389,-40.96,0.202,110.382689758
2014-07-06 13:15:00,73.5360045613,-40.32,0.202,110.304006842
2014-07-06 13:30:00,73.1835050959,-40.32,0.202,109.775257644
2014-07-06 13:45:00,72.8331038415,-40.32,0.202,109.249655762
2014-07-06 14:00:00,72.6799344309,-40.32,0.202,109.019901646
2014-07-06 14:15:00,71.7273465897,-40.32,0.202,107.591019885
2014-07-06 14:30:00,70.6006072269,-40.32,0.202,105.90091084
2014-07-06 14:45:00,69.3899394199,-40.32,0.202,104.08490913
2014-07-06 15:00:00,67.8288703585,-40.32,0.202,101.743305538
2014-07-06 15:15:00,65.8775340318,-40.96,0.202,98.8163010477
2014-07-06 15:30:00,63.582091084,-40.32,0.202,95.373136626
2014-07-06 15:45:00,61.3936569026,-40.32,0.202,92.0904853539
2014-07-06 16:00:00,58.9639284442,-40.32,0.202,88.4458926662
2014-07-06 16:15:00,56.2341557979,-40.96,0.202,84.3512336968
2014-07-06 16:30:00,53.1644729527,-40.32,0.202,79.7467094291
2014-07-06 16:45:00,49.9877813413,-23.04,0.202,74.981672012
2014-07-06 17:00:00,46.5697954529,-8.32,0.202,69.8546931794
2014-07-06 17:15:00,42.778327988,-8.96,0.202,64.167491982
2014-07-06 17:30:00,38.9910569453,-7.68,0.202,58.486585418
2014-07-06 17:45:00,34.8491882261,-8.32,0.202,52.2737823391
2014-07-06 18:00:00,30.8206229064,-8.32,0.202,46.2309343596
2014-07-06 18:15:00,26.6745577649,-7.68,0.202,40.0118366474
2014-07-06 18:30:00,22.5033140902,-8.32,0.202,33.7549711353
2014-07-06 18:45:00,17.5997947402,-8.32,0.202,26.3996921103
2014-07-06 19:00:00,12.0940888034,-8.32,0.202,18.141133205
2014-07-06 19:15:00,9.42306606799,-7.68,0.202,14.134599102
2014-07-06 19:30:00,6.1099907348,-8.32,0.202,9.1649861022
2014-07-06 19:45:00,3.7914674649,-8.32,0.202,5.68720119735
2014-07-06 20:00:00,1.77089017176,-8.32,0.202,2.65633525764
2014-07-06 20:15:00,0.616874064571,-11.52,0.202,0.925311096857
2014-07-06 20:30:00,0.0,-12.16,0.202,0.0
2014-07-06 20:45:00,0.0,-12.16,0.202,0.0
2014-07-06 21:00:00,0.0,-11.52,0.202,0.0
2014-07-06 21:15:00,0.0,-12.16,0.202,0.0
2014-07-06 21:30:00,0.0,-12.16,0.202,0.0
2014-07-06 21:45:00,0.0,-12.16,0.202,0.0
2014-07-06 22:00:00,0.0,-12.16,0.202,0.0
2014-07-06 22:15:00,0.0,-12.16,0.202,0.0
2014-07-06 22:30:00,0.0,-12.16,0.202,0.0
2014-07-06 22:45:00,0.0,-12.16,0.202,0.0
2014-07-06 23:00:00,0.0,-12.16,0.202,0.0
2014-07-06 23:15:00,0.0,-12.16,0.202,0.0
2014-07-06 23:30:00,0.0,-12.8,0.202,0.0
2014-07-06 23:45:00,0.0,-12.16,0.202,0.0
2014-07-07 00:00:00,0.0,-12.16,0.202,0.0
2014-07-07 00:15:00,0.0,-12.16,0.202,0.0
2014-07-07 00:30:00,0.0,-12.16,0.202,0.0
2014-07-07 00:45:00,0.0,-12.8,0.202,0.0
2014-07-07 01:00:00,0.0,-12.16,0.202,0.0
2014-07-07 01:15:00,0.0,-12.16,0.202,0.0
2014-07-07 01:30:00,0.0,-12.16,0.202,0.0
2014-07-07 01:45:00,0.0,-12.16,0.202,0.0
2014-07-07 02:00:00,0.0,-12.16,0.202,0.0
2014-07-07 02:15:00,0.0,-12.16,0.202,0.0
2014-07-07 02:30:00,0.0,-12.16,0.202,0.0
2014-07-07 02:45:00,0.0,-12.16,0.202,0.0
2014-07-07 03:00:00,0.0,-12.16,0.202,0.0
2014-07-07 03:15:00,0.0,-12.16,0.202,0.0
2014-07-07 03:30:00,0.0,-12.8,0.202,0.0
2014-07-07 03:45:00,0.0,-24.96,0.202,0.0
2014-07-07 04:00:00,0.0,-35.2,0.202,0.0
2014-07-07 04:15:00,0.0,-35.2,0.202,0.0
2014-07-07 04:30:00,0.0,-35.2,0.202,0.0
2014-07-07 04:45:00,0.0,-40.96,0.202,0.0
2014-07-07 05:00:00,0.0,-46.08,0.202,0.0
2014-07-07 05:15:00,0.0,-46.08,0.202,0.0
2014-07-07 05:30:00,0.0,-46.08,0.202,0.0
2014-07-07 05:45:00,0.0,-46.08,0.202,0.0
2014-07-07 06:00:00,0.0,-46.08,0.202,0.0
2014-07-07 06:15:00,0.478392131708,-43.52,0.202,0.717588197563
2014-07-07 06:30:00,1.38272111753,-42.88,0.202,2.07408167629
2014-07-07 06:45:00,3.07807568954,-42.88,0.202,4.61711353432
2014-07-07 07:00:00,3.62570878768,-42.24,0.202,5.43856318153
2014-07-07 07:15:00,8.08650559475,-42.88,0.202,12.1297583921
2014-07-07 07:30:00,9.50489630105,-42.88,0.202,14.2573444516
2014-07-07 07:45:00,15.2099322928,-42.88,0.202,22.8148984392
2014-07-07 08:00:00,20.2015765092,-43.52,0.202,30.3023647637
2014-07-07 08:15:00,5.81624118024,-45.44,0.202,8.72436177037
2014-07-07 08:30:00,30.8625871285,-44.8,0.23,46.2938806928
2014-07-07 08:45:00,38.4476202694,-44.16,0.23,57.6714304041
2014-07-07 09:00:00,31.5088361485,-44.16,0.23,47.2632542228
2014-07-07 09:15:00,22.6648763452,-44.16,0.23,33.9973145179
2014-07-07 09:30:00,13.3299351436,-44.8,0.23,19.9949027154
2014-07-07 09:45:00,53.7855434395,-44.8,0.23,80.6783151593
2014-07-07 10:00:00,19.6476487777,-44.16,0.23,29.4714731666
2014-07-07 10:15:00,29.2301788896,-44.16,0.23,43.8452683344
2014-07-07 10:30:00,17.696312451,-43.52,0.23,26.5444686765
2014-07-07 10:45:00,13.0697569667,-44.16,0.23,19.6046354501
2014-07-07 11:00:00,9.46293207897,-44.8,0.23,14.1943981185
2014-07-07 11:15:00,8.65302259283,-44.16,0.23,12.9795338892
2014-07-07 11:30:00,15.860377735,-44.8,0.23,23.7905666025
2014-07-07 11:45:00,20.4638528972,-44.16,0.23,30.6957793457
2014-07-07 12:00:00,23.4915715202,-47.36,0.253,35.2373572803
2014-07-07 12:15:00,16.2464485781,-49.92,0.253,24.3696728672
2014-07-07 12:30:00,13.3446226213,-50.56,0.253,20.016933932
2014-07-07 12:45:00,16.9052868648,-50.56,0.253,25.3579302972
2014-07-07 13:00:00,23.5104554201,-49.92,0.253,35.2656831302
2014-07-07 13:15:00,15.05256646,-49.92,0.253,22.57884969
2014-07-07 13:30:00,17.1969382083,-49.92,0.253,25.7954073124
2014-07-07 13:45:00,19.1608638016,-49.28,0.253,28.7412957024
2014-07-07 14:00:00,56.7251371962,-44.8,0.253,85.0877057943
2014-07-07 14:15:00,37.0900776851,-41.6,0.253,55.6351165277
2014-07-07 14:30:00,73.6996650274,-40.96,0.253,110.549497541
2014-07-07 14:45:00,77.3904183593,-34.56,0.253,116.085627539
2014-07-07 15:00:00,60.4578547502,-30.72,0.253,90.6867821253
2014-07-07 15:15:00,68.2296286794,-30.08,0.253,102.344443019
2014-07-07 15:30:00,65.1872225786,-30.08,0.253,97.7808338679
2014-07-07 15:45:00,62.6462889317,-18.56,0.253,93.9694333975
2014-07-07 16:00:00,44.211406172,-8.96,0.253,66.3171092581
2014-07-07 16:15:00,69.089895232,-8.32,0.253,103.634842848
2014-07-07 16:30:00,61.7083885682,-8.32,0.253,92.5625828523
2014-07-07 16:45:00,41.0158306607,-8.32,0.253,61.523745991
2014-07-07 17:00:00,20.8688076402,-8.32,0.253,31.3032114603
2014-07-07 17:15:00,20.9674235621,-8.32,0.253,31.4511353432
2014-07-07 17:30:00,25.667416435,-8.32,0.253,38.5011246526
2014-07-07 17:45:00,16.0387256789,-8.32,0.253,24.0580885183
2014-07-07 18:00:00,9.03070059155,-8.32,0.23,13.5460508873
2014-07-07 18:15:00,6.69329342171,-8.32,0.23,10.0399401326
2014-07-07 18:30:00,5.74909842492,-8.96,0.23,8.62364763737
2014-07-07 18:45:00,5.83092865797,-8.32,0.23,8.74639298696
2014-07-07 19:00:00,4.59088589552,-8.32,0.23,6.88632884328
2014-07-07 19:15:00,3.65298553204,-8.32,0.23,5.47947829805
2014-07-07 19:30:00,2.51575511368,-8.32,0.23,3.77363267052
2014-07-07 19:45:00,1.45825671727,-8.32,0.23,2.1873850759
2014-07-07 20:00:00,1.13723041836,-8.32,0.23,1.70584562754
2014-07-07 20:15:00,0.20562468819,-12.16,0.23,0.308437032286
2014-07-07 20:30:00,0.0,-12.8,0.23,0.0
2014-07-07 20:45:00,0.0,-12.16,0.23,0.0
2014-07-07 21:00:00,0.0,-12.16,0.23,0.0
2014-07-07 21:15:00,0.0,-12.16,0.23,0.0
2014-07-07 21:30:00,0.0,-12.8,0.202,0.0
2014-07-07 21:45:00,0.0,-12.16,0.202,0.0
2014-07-07 22:00:00,0.0,-12.16,0.202,0.0
2014-07-07 22:15:00,0.0,-12.8,0.202,0.0
2014-07-07 22:30:00,0.0,-12.16,0.202,0.0
2014-07-07 22:45:00,0.0,-12.16,0.202,0.0
2014-07-07 23:00:00,0.0,-12.16,0.202,0.0
2014-07-07 23:15:00,0.0,-12.8,0.202,0.0
2014-07-07 23:30:00,0.0,-12.16,0.202,0.0
2014-07-07 23:45:00,0.0,-12.16,0.202,0.0
2014-07-08 00:00:00,0.0,-12.16,0.202,0.0
2014-07-08 00:15:00,0.0,-12.8,0.202,0.0
2014-07-08 00:30:00,0.0,-12.16,0.202,0.0
2014-07-08 00:45:00,0.0,-12.16,0.202,0.0
2014-07-08 01:00:00,0.0,-12.8,0.202,0.0
2014-07-08 01:15:00,0.0,-12.16,0.202,0.0
2014-07-08 01:30:00,0.0,-12.16,0.202,0.0
2014-07-08 01:45:00,0.0,-12.16,0.202,0.0
2014-07-08 02:00:00,0.0,-12.8,0.202,0.0
2014-07-08 02:15:00,0.0,-12.8,0.202,0.0
2014-07-08 02:30:00,0.0,-12.16,0.202,0.0
2014-07-08 02:45:00,0.0,-12.16,0.202,0.0
2014-07-08 03:00:00,0.0,-12.8,0.202,0.0
2014-07-08 03:15:00,0.0,-12.16,0.202,0.0
2014-07-08 03:30:00,0.0,-12.16,0.202,0.0
2014-07-08 03:45:00,0.0,-24.96,0.202,0.0
2014-07-08 04:00:00,0.0,-35.2,0.202,0.0
2014-07-08 04:15:00,0.0,-34.56,0.202,0.0
2014-07-08 04:30:00,0.0,-34.56,0.202,0.0
2014-07-08 04:45:00,0.0,-41.6,0.202,0.0
2014-07-08 05:00:00,0.0,-46.08,0.202,0.0
2014-07-08 05:15:00,0.0,-46.08,0.202,0.0
2014-07-08 05:30:00,0.0,-45.44,0.202,0.0
2014-07-08 05:45:00,0.0,-46.08,0.202,0.0
2014-07-08 06:00:00,0.0,-46.08,0.202,0.0
2014-07-08 06:15:00,0.130089088447,-43.52,0.202,0.195133632671
2014-07-08 06:30:00,1.38901575084,-42.24,0.202,2.08352362626
2014-07-08 06:45:00,1.37852469532,-42.88,0.202,2.06778704298
2014-07-08 07:00:00,3.43477157722,-42.24,0.202,5.15215736583
2014-07-08 07:15:00,10.493153731,-42.88,0.202,15.7397305965
2014-07-08 07:30:00,14.2027909629,-42.88,0.202,21.3041864443
2014-07-08 07:45:00,16.0324310455,-42.88,0.202,24.0486465683
2014-07-08 08:00:00,14.2783265626,-46.08,0.202,21.4174898439
2014-07-08 08:15:00,17.1948399971,-47.36,0.202,25.7922599957
2014-07-08 08:30:00,24.7903641936,-48.0,0.23,37.1855462904
2014-07-08 08:45:00,23.164250588,-48.0,0.23,34.746375882
2014-07-08 09:00:00,15.7114047466,-48.0,0.23,23.5671071199
2014-07-08 09:15:00,25.4827738579,-48.64,0.23,38.2241607868
2014-07-08 09:30:00,46.5488133419,-47.36,0.23,69.8232200128
2014-07-08 09:45:00,63.4687876844,-48.0,0.23,95.2031815266
2014-07-08 10:00:00,64.8095445799,-46.72,0.23,97.2143168698
2014-07-08 10:15:00,34.889054237,-47.36,0.23,52.3335813556
2014-07-08 10:30:00,60.8481220155,-47.36,0.23,91.2721830233
2014-07-08 10:45:00,62.4931195211,-48.0,0.23,93.7396792816
2014-07-08 11:00:00,51.4355470031,-47.36,0.23,77.1533205046
2014-07-08 11:15:00,50.7788069275,-47.36,0.23,76.1682103913
2014-07-08 11:30:00,44.068727817,-48.0,0.23,66.1030917255
2014-07-08 11:45:00,70.8104283373,-47.36,0.23,106.215642506
2014-07-08 12:00:00,74.5872083244,-47.36,0.253,111.880812487
2014-07-08 12:15:00,74.8956453567,-47.36,0.253,112.343468035
2014-07-08 12:30:00,74.3606015252,-47.36,0.253,111.540902288
2014-07-08 12:45:00,48.0322485924,-46.72,0.253,72.0483728886
2014-07-08 13:00:00,59.0877228993,-46.72,0.253,88.6315843489
2014-07-08 13:15:00,74.2200213812,-46.72,0.253,111.330032072
2014-07-08 13:30:00,52.7007682988,-46.08,0.253,79.0511524482
2014-07-08 13:45:00,78.4688988668,-46.72,0.253,117.7033483
2014-07-08 14:00:00,64.9794996793,-43.52,0.253,97.4692495189
2014-07-08 14:15:00,76.1860451857,-42.88,0.253,114.279067778
2014-07-08 14:30:00,71.5280165348,-42.24,0.253,107.292024802
2014-07-08 14:45:00,71.8028821894,-35.84,0.253,107.704323284
2014-07-08 15:00:00,46.8152861521,-31.36,0.253,70.2229292281
2014-07-08 15:15:00,47.0502857957,-31.36,0.253,70.5754286936
2014-07-08 15:30:00,69.2178861093,-32.0,0.253,103.826829164
2014-07-08 15:45:00,33.1957978761,-19.84,0.253,49.7936968142
2014-07-08 16:00:00,72.379890243,-9.6,0.253,108.569835365
2014-07-08 16:15:00,48.2504625472,-8.96,0.253,72.3756938208
2014-07-08 16:30:00,65.0298567458,-8.96,0.253,97.5447851187
2014-07-08 16:45:00,34.7694562041,-9.6,0.253,52.1541843062
2014-07-08 17:00:00,31.5172289929,-8.96,0.253,47.2758434894
2014-07-08 17:15:00,23.0110811774,-9.6,0.253,34.5166217661
2014-07-08 17:30:00,16.7814924097,-9.6,0.253,25.1722386145
2014-07-08 17:45:00,15.2120305039,-8.96,0.253,22.8180457558
2014-07-08 18:00:00,15.7407797021,-8.96,0.23,23.6111695531
2014-07-08 18:15:00,16.0869845342,-9.6,0.23,24.1304768014
2014-07-08 18:30:00,9.47132492338,-9.6,0.23,14.2069873851
2014-07-08 18:45:00,7.8452113178,-9.6,0.23,11.7678169767
2014-07-08 19:00:00,8.45369253795,-8.96,0.23,12.6805388069
2014-07-08 19:15:00,3.15570950039,-9.6,0.23,4.73356425059
2014-07-08 19:30:00,1.56316727247,-8.96,0.23,2.3447509087
2014-07-08 19:45:00,0.654641864443,-9.6,0.23,0.981962796665
2014-07-08 20:00:00,0.0650445442235,-9.6,0.23,0.0975668163353
2014-07-08 20:15:00,0.0,-12.8,0.23,0.0
2014-07-08 20:30:00,0.0,-14.08,0.23,0.0
2014-07-08 20:45:00,0.0,-13.44,0.23,0.0
2014-07-08 21:00:00,0.0,-12.8,0.23,0.0
2014-07-08 21:15:00,0.0,-13.44,0.23,0.0
2014-07-08 21:30:00,0.0,-13.44,0.202,0.0
2014-07-08 21:45:00,0.0,-14.08,0.202,0.0
2014-07-08 22:00:00,0.0,-13.44,0.202,0.0
2014-07-08 22:15:00,0.0,-13.44,0.202,0.0
2014-07-08 22:30:00,0.0,-13.44,0.202,0.0
2014-07-08 22:45:00,0.0,-13.44,0.202,0.0
2014-07-08 23:00:00,0.0,-13.44,0.202,0.0
2014-07-08 23:15:00,0.0,-13.44,0.202,0.0
2014-07-08 23:30:00,0.0,-13.44,0.202,0.0
2014-07-08 23:45:00,0.0,-13.44,0.202,0.0
2014-07-09 00:00:00,0.0,-13.44,0.202,0.0
2014-07-09 00:15:00,0.0,-13.44,0.202,0.0
2014-07-09 00:30:00,0.0,-13.44,0.202,0.0
2014-07-09 00:45:00,0.0,-13.44,0.202,0.0
2014-07-09 01:00:00,0.0,-13.44,0.202,0.0
2014-07-09 01:15:00,0.0,-13.44,0.202,0.0
2014-07-09 01:30:00,0.0,-13.44,0.202,0.0
2014-07-09 01:45:00,0.0,-13.44,0.202,0.0
2014-07-09 02:00:00,0.0,-12.8,0.202,0.0
2014-07-09 02:15:00,0.0,-14.08,0.202,0.0
2014-07-09 02:30:00,0.0,-12.8,0.202,0.0
2014-07-09 02:45:00,0.0,-13.44,0.202,0.0
2014-07-09 03:00:00,0.0,-13.44,0.202,0.0
2014-07-09 03:15:00,0.0,-12.8,0.202,0.0
2014-07-09 03:30:00,0.0,-13.44,0.202,0.0
2014-07-09 03:45:00,0.0,-26.24,0.202,0.0
2014-07-09 04:00:00,0.0,-36.48,0.202,0.0
2014-07-09 04:15:00,0.0,-35.84,0.202,0.0
2014-07-09 04:30:00,0.0,-35.84,0.202,0.0
2014-07-09 04:45:00,0.0,-42.88,0.202,0.0
2014-07-09 05:00:00,0.0,-46.72,0.202,0.0
2014-07-09 05:15:00,0.0,-46.72,0.202,0.0
2014-07-09 05:30:00,0.0,-46.72,0.202,0.0
2014-07-09 05:45:00,0.0,-46.72,0.202,0.0
2014-07-09 06:00:00,0.0,-46.72,0.202,0.0
2014-07-09 06:15:00,0.0,-44.16,0.202,0.0
2014-07-09 06:30:00,0.207722899294,-44.16,0.202,0.311584348942
2014-07-09 06:45:00,0.780534530682,-43.52,0.202,1.17080179602
2014-07-09 07:00:00,1.4750424061,-44.16,0.202,2.21256360915
2014-07-09 07:15:00,2.4758891027,-44.16,0.202,3.71383365405
2014-07-09 07:30:00,4.13347587485,-44.16,0.202,6.20021381227
2014-07-09 07:45:00,5.23713491554,-47.36,0.202,7.85570237332
2014-07-09 08:00:00,4.47128786259,-46.72,0.202,6.70693179388
2014-07-09 08:15:00,6.93878412088,-47.36,0.202,10.4081761813
2014-07-09 08:30:00,8.68659397049,-48.0,0.23,13.0298909557
2014-07-09 08:45:00,10.7575283301,-47.36,0.23,16.1362924952
2014-07-09 09:00:00,11.4268576723,-48.0,0.23,17.1402865084
2014-07-09 09:15:00,12.4654721688,-47.36,0.23,18.6982082532
2014-07-09 09:30:00,18.0173387499,-47.36,0.23,27.0260081249
2014-07-09 09:45:00,18.5251058371,-47.36,0.23,27.7876587556
2014-07-09 10:00:00,22.3039840354,-47.36,0.23,33.455976053
2014-07-09 10:15:00,21.7248777707,-47.36,0.23,32.587316656
2014-07-09 10:30:00,25.4198275248,-48.64,0.23,38.1297412871
2014-07-09 10:45:00,30.4744180743,-49.28,0.23,45.7116271114
2014-07-09 11:00:00,31.1626313164,-49.28,0.23,46.7439469746
2014-07-09 11:15:00,40.8060095503,-48.64,0.23,61.2090143254
2014-07-09 11:30:00,43.644889174,-48.0,0.23,65.467333761
2014-07-09 11:45:00,76.3287235407,-48.64,0.23,114.493085311
2014-07-09 12:00:00,65.2711510227,-48.64,0.253,97.9067265341
2014-07-09 12:15:00,54.278623049,-48.64,0.253,81.4179345734
2014-07-09 12:30:00,50.5186287506,-48.64,0.253,75.7779431259
2014-07-09 12:45:00,56.1586201981,-48.64,0.253,84.2379302972
2014-07-09 13:00:00,76.53644644,-49.28,0.253,114.80466966
2014-07-09 13:15:00,82.9338920961,-48.64,0.253,124.400838144
2014-07-09 13:30:00,63.2946361628,-49.28,0.253,94.9419542442
2014-07-09 13:45:00,43.3070771862,-49.92,0.253,64.9606157793
2014-07-09 14:00:00,78.2276045898,-49.92,0.253,117.341406885
2014-07-09 14:15:00,78.4269346447,-48.64,0.253,117.640401967
2014-07-09 14:30:00,60.5690599387,-42.24,0.253,90.8535899081
2014-07-09 14:45:00,76.5469374955,-35.84,0.253,114.820406243
2014-07-09 15:00:00,69.8683315516,-32.0,0.253,104.802497327
2014-07-09 15:15:00,69.7802066852,-31.36,0.253,104.670310028
2014-07-09 15:30:00,61.9119150453,-31.36,0.253,92.8678725679
2014-07-09 15:45:00,66.2321317084,-19.84,0.253,99.3481975625
2014-07-09 16:00:00,57.4154486494,-9.6,0.253,86.1231729741
2014-07-09 16:15:00,37.7761927161,-9.6,0.253,56.6642890742
2014-07-09 16:30:00,36.502578576,-8.96,0.253,54.753867864
2014-07-09 16:45:00,28.4433497256,-9.6,0.253,42.6650245884
2014-07-09 17:00:00,29.6770978548,-9.6,0.253,44.5156467821
