,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2011-09-23 00:00:00,2011,9,23,0,0,0,0,0,2.19989657402,14.8014770508,142.168989062
2011-09-23 00:30:00,2011,9,23,0,30,0,0,0,2.14578390121,14.7157836914,141.614749054
2011-09-23 01:00:00,2011,9,23,1,0,0,0,0,2.09167146683,14.6300598145,139.859238386
2011-09-23 01:30:00,2011,9,23,1,30,0,0,0,2.01615643501,14.5666748047,137.053104279
2011-09-23 02:00:00,2011,9,23,2,0,0,0,0,1.9406414032,14.5032592773,133.391394786
2011-09-23 02:30:00,2011,9,23,2,30,0,0,0,1.83674168587,14.4601379395,129.065880868
2011-09-23 03:00:00,2011,9,23,3,0,0,0,0,1.73284208775,14.4170471191,124.240251513
2011-09-23 03:30:00,2011,9,23,3,30,0,0,0,1.62872385979,14.4165588379,119.044473504
2011-09-23 04:00:00,2011,9,23,4,0,0,0,0,1.52460575104,14.4160400391,113.578706413
2011-09-23 04:30:00,2011,9,23,4,30,0,0,0,1.4579666853,14.3852478027,107.920033137
2011-09-23 05:00:00,2011,9,23,5,0,0,0,0,1.39132761955,14.3544250488,102.128965536
2011-09-23 05:30:00,2011,9,23,5,30,0,0,0,1.36129879951,14.4711547852,96.2548430551
2011-09-23 06:00:00,2011,9,23,6,0,0,0,0,1.33127009869,14.5878845215,90.3349369962
2011-09-23 06:30:00,2011,9,23,6,30,58,33,255,1.23697042465,15.2832580566,84.4226398679
2011-09-23 07:00:00,2011,9,23,7,0,72,69,17,1.14267086983,15.9786315918,78.5449008073
2011-09-23 07:30:00,2011,9,23,7,30,174,111,212,1.10422182083,17.5309387207,72.7464458164
2011-09-23 08:00:00,2011,9,23,8,0,259,148,286,1.06577289104,19.0832458496,67.0761218955
2011-09-23 08:30:00,2011,9,23,8,30,441,98,722,1.11304044724,21.0643554688,61.5932579541
2011-09-23 09:00:00,2011,9,23,9,0,530,105,766,1.16030812263,23.0454650879,56.3730961027
2011-09-23 09:30:00,2011,9,23,9,30,609,111,799,1.29345607758,24.5327087402,51.5131802013
2011-09-23 10:00:00,2011,9,23,10,0,676,116,823,1.42660403252,26.019921875,47.1400546342
2011-09-23 10:30:00,2011,9,23,10,30,730,119,840,1.55645751953,27.2049499512,43.4135345936
2011-09-23 11:00:00,2011,9,23,11,0,769,122,851,1.68631088734,28.3900085449,40.5222778326
2011-09-23 11:30:00,2011,9,23,11,30,793,123,857,1.76044988632,29.0542541504,38.6612920387
2011-09-23 12:00:00,2011,9,23,12,0,801,124,859,1.83458888531,29.7185302734,37.986644386
2011-09-23 12:30:00,2011,9,23,12,30,793,123,856,1.97280240059,30.0932861328,38.5622133512
2011-09-23 13:00:00,2011,9,23,13,0,769,122,849,2.11101579666,30.4680114746,40.3334842586
2011-09-23 13:30:00,2011,9,23,13,30,731,119,837,2.36493968964,30.1915222168,43.1501122968
2011-09-23 14:00:00,2011,9,23,14,0,677,116,820,2.61886334419,29.9150634766,46.8183930624
2011-09-23 14:30:00,2011,9,23,14,30,611,111,796,2.86749649048,29.1738220215,51.1481060936
2011-09-23 15:00:00,2011,9,23,15,0,532,105,763,3.11612939835,28.4325805664,55.9768471812
2011-09-23 15:30:00,2011,9,23,15,30,445,98,719,3.30132675171,27.2766662598,61.1755642189
2011-09-23 16:00:00,2011,9,23,16,0,350,88,661,3.48652386665,26.1207519531,66.6447106523
2011-09-23 16:30:00,2011,9,23,16,30,251,75,577,3.51967310905,24.4793334961,72.3076094604
2011-09-23 17:00:00,2011,9,23,17,0,153,59,455,3.55282235146,22.8379455566,78.1040073023
2011-09-23 17:30:00,2011,9,23,17,30,63,35,268,3.412078619,21.3171020508,83.9845796483
2011-09-23 18:00:00,2011,9,23,18,0,0,0,0,3.27133488655,19.7962890625,89.9049326534
2011-09-23 18:30:00,2011,9,23,18,30,0,0,0,3.13429784775,18.9181152344,95.836396773
2011-09-23 19:00:00,2011,9,23,19,0,0,0,0,2.99726057053,18.0399414063,101.728129497
2011-09-23 19:30:00,2011,9,23,19,30,0,0,0,2.81871986389,17.5458007813,107.542966023
2011-09-23 20:00:00,2011,9,23,20,0,0,0,0,2.64017915726,17.0516906738,113.232809293
2011-09-23 20:30:00,2011,9,23,20,30,0,0,0,2.48913359642,16.7046447754,118.738871199
2011-09-23 21:00:00,2011,9,23,21,0,0,0,0,2.33808803558,16.3576293945,123.98633113
2011-09-23 21:30:00,2011,9,23,21,30,0,0,0,2.29357528687,16.1213317871,128.877787999
2011-09-23 22:00:00,2011,9,23,22,0,0,0,0,2.24906229973,15.8850341797,133.286204636
2011-09-23 22:30:00,2011,9,23,22,30,0,0,0,2.27853107452,15.708581543,137.050072054
2011-09-23 23:00:00,2011,9,23,23,0,0,0,0,2.30800008774,15.5320983887,139.977245958
2011-09-23 23:30:00,2011,9,23,23,30,0,0,0,2.35959529877,15.3859191895,141.867449615
2011-09-24 00:00:00,2011,9,24,0,0,0,0,0,2.41119074821,15.2397094727,142.559083978
2011-09-24 00:30:00,2011,9,24,0,30,0,0,0,2.46242332458,15.0147033691,141.985320861
2011-09-24 01:00:00,2011,9,24,1,0,0,0,0,2.51365566254,14.7897277832,140.202164895
2011-09-24 01:30:00,2011,9,24,1,30,0,0,0,2.53652477264,14.5893798828,137.364784358
2011-09-24 02:00:00,2011,9,24,2,0,0,0,0,2.55939388275,14.3890319824,133.672288856
2011-09-24 02:30:00,2011,9,24,2,30,0,0,0,2.54898691177,14.220513916,129.318991186
2011-09-24 03:00:00,2011,9,24,3,0,0,0,0,2.53858017921,14.051965332,124.469704817
2011-09-24 03:30:00,2011,9,24,3,30,0,0,0,2.54501581192,13.8702636719,119.254629493
2011-09-24 04:00:00,2011,9,24,4,0,0,0,0,2.55145168304,13.6885620117,113.773730383
2011-09-24 04:30:00,2011,9,24,4,30,0,0,0,2.59584140778,13.5744873047,108.103754766
2011-09-24 05:00:00,2011,9,24,5,0,0,0,0,2.64023089409,13.4604431152,102.304884083
2011-09-24 05:30:00,2011,9,24,5,30,0,0,0,2.7150888443,13.5036865234,96.4261979539
2011-09-24 06:00:00,2011,9,24,6,0,0,0,0,2.78994679451,13.5469299316,90.5045078102
2011-09-24 06:30:00,2011,9,24,6,30,19,19,0,2.86088085175,13.9936767578,84.5939937923
2011-09-24 07:00:00,2011,9,24,7,0,50,50,0,2.93181490898,14.4403930664,78.720869841
2011-09-24 07:30:00,2011,9,24,7,30,84,84,0,2.94005727768,15.0359436035,72.9302186715
2011-09-24 08:00:00,2011,9,24,8,0,156,145,28,2.94829940796,15.6314941406,67.271146562
2011-09-24 08:30:00,2011,9,24,8,30,173,167,13,2.96372723579,16.4695068359,61.8032946226
2011-09-24 09:00:00,2011,9,24,9,0,210,200,18,2.97915506363,17.3074890137,56.602220721
2011-09-24 09:30:00,2011,9,24,9,30,291,259,50,3.05895876884,18.260949707,51.7656502464
2011-09-24 10:00:00,2011,9,24,10,0,183,181,3,3.13876247406,19.2144104004,47.4199059784
2011-09-24 10:30:00,2011,9,24,10,30,197,193,5,3.240680933,19.9995666504,43.7237465059
2011-09-24 11:00:00,2011,9,24,11,0,309,289,25,3.34259939194,20.7847229004,40.8634400826
2011-09-24 11:30:00,2011,9,24,11,30,243,234,10,3.4478354454,21.388848877,39.0301435068
2011-09-24 12:00:00,2011,9,24,12,0,219,212,8,3.55307126045,21.9929748535,38.3755356327
2011-09-24 12:30:00,2011,9,24,12,30,276,264,15,3.66621017456,22.108605957,38.9605689855
2011-09-24 13:00:00,2011,9,24,13,0,374,333,54,3.77934908867,22.2242675781,40.7308299093
2011-09-24 13:30:00,2011,9,24,13,30,327,299,38,3.89559602737,21.8606201172,43.538684919
2011-09-24 14:00:00,2011,9,24,14,0,303,277,38,4.0118432045,21.4969726563,47.1939717036
2011-09-24 14:30:00,2011,9,24,14,30,289,259,47,4.0844335556,20.8008056641,51.5094078429
2011-09-24 15:00:00,2011,9,24,15,0,252,226,46,4.15702390671,20.1046386719,56.3244778376
2011-09-24 15:30:00,2011,9,24,15,30,161,158,5,4.15703105927,19.2401367188,61.5111373256
2011-09-24 16:00:00,2011,9,24,16,0,63,63,0,4.15703773499,18.3756652832,66.970283704
2011-09-24 16:30:00,2011,9,24,16,30,21,21,0,4.1051158905,17.3916564941,72.6253799408
2011-09-24 17:00:00,2011,9,24,17,0,54,54,0,4.05319452286,16.4076782227,78.4161695244
2011-09-24 17:30:00,2011,9,24,17,30,22,22,0,3.88343691826,15.6600585938,84.2932573309
2011-09-24 18:00:00,2011,9,24,18,0,0,0,0,3.71367931366,14.9124084473,90.2118581379
2011-09-24 18:30:00,2011,9,24,18,30,0,0,0,3.53245019913,14.762689209,96.144646803
2011-09-24 19:00:00,2011,9,24,19,0,0,0,0,3.35122108459,14.6129394531,102.039308564
2011-09-24 19:30:00,2011,9,24,19,30,0,0,0,3.25386285782,14.6566101074,107.859258015
2011-09-24 20:00:00,2011,9,24,20,0,0,0,0,3.15650439262,14.7003112793,113.556461118
2011-09-24 20:30:00,2011,9,24,20,30,0,0,0,3.00916409492,14.7402587891,119.072159804
2011-09-24 21:00:00,2011,9,24,21,0,0,0,0,2.86182379723,14.7801757813,124.331442913
2011-09-24 21:30:00,2011,9,24,21,30,0,0,0,2.75364875793,14.7901550293,129.236536855
2011-09-24 22:00:00,2011,9,24,22,0,0,0,0,2.64547371864,14.8001342773,133.659484576
2011-09-24 22:30:00,2011,9,24,22,30,0,0,0,2.63898801804,14.810723877,137.436958874
2011-09-24 23:00:00,2011,9,24,23,0,0,0,0,2.63250231743,14.8213134766,140.373853996
2011-09-24 23:30:00,2011,9,24,23,30,0,0,0,2.67901802063,14.8286987305,142.266142437
2011-09-25 00:00:00,2011,9,25,0,0,0,0,0,2.72553348541,14.8360839844,142.949141912
2011-09-25 00:30:00,2011,9,25,0,30,0,0,0,2.71452236176,14.8707519531,142.355621608
2011-09-25 01:00:00,2011,9,25,1,0,0,0,0,2.70351147652,14.9053894043,140.544520197
2011-09-25 01:30:00,2011,9,25,1,30,0,0,0,2.66161584854,14.9517150879,137.675656561
2011-09-25 02:00:00,2011,9,25,2,0,0,0,0,2.61972045898,14.9980407715,133.952266674
2011-09-25 02:30:00,2011,9,25,2,30,0,0,0,2.53174495697,15.0233093262,129.571203369
2011-09-25 03:00:00,2011,9,25,3,0,0,0,0,2.44376969337,15.0485778809,124.698372806
2011-09-25 03:30:00,2011,9,25,3,30,0,0,0,2.26492786407,15.0683227539,119.464173676
2011-09-25 04:00:00,2011,9,25,4,0,0,0,0,2.08608603477,15.0880371094,113.968350946
2011-09-25 04:30:00,2011,9,25,4,30,0,0,0,1.99354588985,15.1406799316,108.287299509
2011-09-25 05:00:00,2011,9,25,5,0,0,0,0,1.90100574493,15.1933227539,102.480860413
2011-09-25 05:30:00,2011,9,25,5,30,0,0,0,1.81706213951,15.353112793,96.5978478215
2011-09-25 06:00:00,2011,9,25,6,0,0,0,0,1.7331186533,15.5129333496,90.6756825497
2011-09-25 06:30:00,2011,9,25,6,30,12,12,0,1.66284275055,15.9262634277,84.7661215958
2011-09-25 07:00:00,2011,9,25,7,0,33,33,0,1.5925668478,16.3395629883,78.8978375108
2011-09-25 07:30:00,2011,9,25,7,30,81,81,0,1.57066106796,17.0034423828,73.1152086807
2011-09-25 08:00:00,2011,9,25,8,0,116,116,0,1.54875516891,17.6673217773,67.4675905525
2011-09-25 08:30:00,2011,9,25,8,30,18,18,0,1.4738881588,18.6403442383,62.0149249877
2011-09-25 09:00:00,2011,9,25,9,0,84,84,0,1.39902126789,19.6133666992,56.833066396
2011-09-25 09:30:00,2011,9,25,9,30,120,120,0,1.38915872574,20.8604980469,52.019893133
2011-09-25 10:00:00,2011,9,25,10,0,191,187,4,1.37929618359,22.107598877,47.7014699389
2011-09-25 10:30:00,2011,9,25,10,30,128,128,0,1.5249004364,22.8482299805,44.0354637033
2011-09-25 11:00:00,2011,9,25,11,0,218,212,8,1.67050480843,23.5888305664,41.2057470802
2011-09-25 11:30:00,2011,9,25,11,30,113,113,0,1.91926455498,24.0021911621,39.3996838633
2011-09-25 12:00:00,2011,9,25,12,0,300,284,20,2.16802430153,24.4155212402,38.7646908749
2011-09-25 12:30:00,2011,9,25,12,30,409,354,70,2.30844163895,24.3948913574,39.3589183131
2011-09-25 13:00:00,2011,9,25,13,0,356,322,45,2.44885897636,24.374230957,41.1280843565
2011-09-25 13:30:00,2011,9,25,13,30,372,323,67,2.51906728745,24.0208068848,43.9272028336
2011-09-25 14:00:00,2011,9,25,14,0,322,288,50,2.58927559853,23.6674133301,47.5695666133
2011-09-25 14:30:00,2011,9,25,14,30,362,283,128,2.67422580719,23.1616455078,51.8707747663
2011-09-25 15:00:00,2011,9,25,15,0,351,243,197,2.75917625427,22.6559082031,56.672179816
2011-09-25 15:30:00,2011,9,25,15,30,429,95,707,2.80167102814,21.8991638184,61.8467456993
2011-09-25 16:00:00,2011,9,25,16,0,336,85,649,2.84416604042,21.1424194336,67.2958230531
2011-09-25 16:30:00,2011,9,25,16,30,238,73,564,2.8395781517,20.1296325684,72.9430246094
2011-09-25 17:00:00,2011,9,25,17,0,142,56,439,2.83499026299,19.1168151855,78.7281013891
2011-09-25 17:30:00,2011,9,25,17,30,55,32,245,2.72825288773,18.1446166992,84.6015978516
2011-09-25 18:00:00,2011,9,25,18,0,0,0,0,2.62151575089,17.1724182129,90.5183533338
2011-09-25 18:30:00,2011,9,25,18,30,0,0,0,2.57819366455,16.5506225586,96.4522865931
2011-09-25 19:00:00,2011,9,25,19,0,0,0,0,2.53487181664,15.9287963867,102.349767754
2011-09-25 19:30:00,2011,9,25,19,30,0,0,0,2.48269271851,15.4607788086,108.174735687
2011-09-25 20:00:00,2011,9,25,20,0,0,0,0,2.43051338196,14.9927612305,113.879228026
2011-09-25 20:30:00,2011,9,25,20,30,0,0,0,2.33975410461,14.5876708984,119.404528163
2011-09-25 21:00:00,2011,9,25,21,0,0,0,0,2.24899458885,14.1825805664,124.675648731
2011-09-25 21:30:00,2011,9,25,21,30,0,0,0,2.2168841362,13.8504577637,129.594459023
2011-09-25 22:00:00,2011,9,25,22,0,0,0,0,2.18477344513,13.5183654785,134.032091756
2011-09-25 22:30:00,2011,9,25,22,30,0,0,0,2.19091248512,13.3110290527,137.823390284
2011-09-25 23:00:00,2011,9,25,23,0,0,0,0,2.19705152512,13.103692627,140.770234203
2011-09-25 23:30:00,2011,9,25,23,30,0,0,0,2.1869969368,12.9555908203,142.664745938
2011-09-26 00:00:00,2011,9,26,0,0,0,0,0,2.17694234848,12.8075195313,143.339066358
2011-09-26 00:30:00,2011,9,26,0,30,0,0,0,2.14857769012,12.7335449219,142.725564518
2011-09-26 01:00:00,2011,9,26,1,0,0,0,0,2.12021279335,12.6596008301,140.886228031
2011-09-26 01:30:00,2011,9,26,1,30,0,0,0,2.0668759346,12.5758911133,137.985658082
2011-09-26 02:00:00,2011,9,26,2,0,0,0,0,2.01353931427,12.4921813965,134.231280751
2011-09-26 02:30:00,2011,9,26,2,30,0,0,0,1.94164848328,12.4302612305,129.82248481
2011-09-26 03:00:00,2011,9,26,3,0,0,0,0,1.86975765228,12.3683105469,124.926235743
2011-09-26 03:30:00,2011,9,26,3,30,0,0,0,1.76805388927,12.4400878906,119.673096599
2011-09-26 04:00:00,2011,9,26,4,0,0,0,0,1.66635012627,12.5118347168,114.162566378
2011-09-26 04:30:00,2011,9,26,4,30,0,0,0,1.56683468819,12.6776977539,108.470671087
2011-09-26 05:00:00,2011,9,26,5,0,0,0,0,1.46731936932,12.843560791,102.656901701
2011-09-26 05:30:00,2011,9,26,5,30,0,0,0,1.39565014839,13.0875793457,96.7698015152
2011-09-26 06:00:00,2011,9,26,6,0,0,0,0,1.32398080826,13.3315979004,90.8475392111
2011-09-26 06:30:00,2011,9,26,6,30,51,31,233,1.15708303452,13.7974182129,84.9390013398
2011-09-26 07:00:00,2011,9,26,7,0,137,55,434,0.990185141563,14.2632385254,79.0757926955
2011-09-26 07:30:00,2011,9,26,7,30,234,72,564,1.01655554771,15.9688964844,73.301404823
2011-09-26 08:00:00,2011,9,26,8,0,333,85,652,1.04292607307,17.6745544434,67.6654382662
2011-09-26 08:30:00,2011,9,26,8,30,428,94,715,1.18586754799,19.7048278809,62.2281253344
2011-09-26 09:00:00,2011,9,26,9,0,515,102,760,1.32880890369,21.7351318359,57.0655982237
2011-09-26 09:30:00,2011,9,26,9,30,594,108,794,1.44327783585,22.9409118652,52.2758593154
2011-09-26 10:00:00,2011,9,26,10,0,661,113,818,1.55774664879,24.1466918945,47.9846806958
2011-09-26 10:30:00,2011,9,26,10,30,715,116,837,1.73044705391,24.8778930664,44.3486047984
2011-09-26 11:00:00,2011,9,26,11,0,754,119,849,1.90314733982,25.6091247559,41.549104798
2011-09-26 11:30:00,2011,9,26,11,30,778,120,856,2.08684134483,25.9799438477,39.7698112732
2011-09-26 12:00:00,2011,9,26,12,0,787,120,858,2.27053523064,26.3507629395,39.1540032378
2011-09-26 12:30:00,2011,9,26,12,30,779,120,856,2.41097640991,26.4053283691,39.757148187
2011-09-26 13:00:00,2011,9,26,13,0,755,119,850,2.55141782761,26.4598937988,41.5251257615
2011-09-26 13:30:00,2011,9,26,13,30,716,116,838,2.6340880394,26.2267700195,44.315535179
2011-09-26 14:00:00,2011,9,26,14,0,663,113,820,2.71675825119,25.9936157227,47.9450398594
2011-09-26 14:30:00,2011,9,26,14,30,596,108,796,2.75814414024,25.4766784668,52.2320641097
2011-09-26 15:00:00,2011,9,26,15,0,517,102,762,2.7995300293,24.9597717285,57.0198073336
2011-09-26 15:30:00,2011,9,26,15,30,429,95,717,2.81385779381,24.1422668457,62.1822414225
2011-09-26 16:00:00,2011,9,26,16,0,334,84,656,2.82818555832,23.3247619629,67.6211782886
2011-09-26 16:30:00,2011,9,26,16,30,236,72,568,2.83678388596,22.1470275879,73.2603899531
2011-09-26 17:00:00,2011,9,26,17,0,138,55,438,2.84538197517,20.9693237305,79.0396428446
2011-09-26 17:30:00,2011,9,26,17,30,52,31,236,2.93591856956,19.6967102051,84.9094252303
2011-09-26 18:00:00,2011,9,26,18,0,0,0,0,3.02645516396,18.4240966797,90.8263266868
2011-09-26 18:30:00,2011,9,26,18,30,0,0,0,3.01733064651,17.7016845703,96.7591775883
2011-09-26 19:00:00,2011,9,26,19,0,0,0,0,3.00820612907,16.9792724609,102.659367196
2011-09-26 19:30:00,2011,9,26,19,30,0,0,0,2.97492837906,16.484979248,108.489257441
2011-09-26 20:00:00,2011,9,26,20,0,0,0,0,2.94165062904,15.9906860352,114.200966424
2011-09-26 20:30:00,2011,9,26,20,30,0,0,0,2.89070987701,15.6289916992,119.735830717
2011-09-26 21:00:00,2011,9,26,21,0,0,0,0,2.8397693634,15.2672973633,125.018801668
2011-09-26 21:30:00,2011,9,26,21,30,0,0,0,2.74779891968,15.0132385254,129.951407828
2011-09-26 22:00:00,2011,9,26,22,0,0,0,0,2.65582823753,14.7591796875,134.403882772
2011-09-26 22:30:00,2011,9,26,22,30,0,0,0,2.51988267899,14.5680786133,138.209230619
2011-09-26 23:00:00,2011,9,26,23,0,0,0,0,2.38393712044,14.3769775391,141.166263254
2011-09-26 23:30:00,2011,9,26,23,30,0,0,0,2.21871995926,14.2751098633,143.063151195
2011-09-27 00:00:00,2011,9,27,0,0,0,0,0,2.05350255966,14.1732116699,143.728761008
2011-09-27 00:30:00,2011,9,27,0,30,0,0,0,1.86971104145,14.1799255371,143.095063462
2011-09-27 01:00:00,2011,9,27,1,0,0,0,0,1.68591952324,14.1866394043,141.227213216
2011-09-27 01:30:00,2011,9,27,1,30,0,0,0,1.50328564644,14.2997680664,138.294727565
2011-09-27 02:00:00,2011,9,27,2,0,0,0,0,1.32065165043,14.4128967285,134.509285254
2011-09-27 02:30:00,2011,9,27,2,30,0,0,0,1.16871225834,14.5756469727,130.072804574
2011-09-27 03:00:00,2011,9,27,3,0,0,0,0,1.01677286625,14.7383972168,125.153275415
2011-09-27 03:30:00,2011,9,27,3,30,0,0,0,0.932204425335,14.7507568359,119.881390078
2011-09-27 04:00:00,2011,9,27,4,0,0,0,0,0.847635984421,14.7630859375,114.356375921
2011-09-27 04:30:00,2011,9,27,4,30,0,0,0,0.807376146317,14.7203613281,108.653873862
2011-09-27 05:00:00,2011,9,27,5,0,0,0,0,0.767116248608,14.6776062012,102.833015426
2011-09-27 05:30:00,2011,9,27,5,30,0,0,0,0.742162466049,14.7212463379,96.9420678609
2011-09-27 06:00:00,2011,9,27,6,0,0,0,0,0.717208623886,14.7648864746,91.0228418984
2011-09-27 06:30:00,2011,9,27,6,30,49,29,224,0.6968562603,15.1260925293,85.1126842935
2011-09-27 07:00:00,2011,9,27,7,0,134,54,427,0.676503956318,15.487298584,79.2547582971
2011-09-27 07:30:00,2011,9,27,7,30,230,71,559,0.599773168564,17.1450744629,73.4888138965
2011-09-27 08:00:00,2011,9,27,8,0,328,84,648,0.523042440414,18.8028198242,67.8646837599
2011-09-27 08:30:00,2011,9,27,8,30,423,93,711,0.500156879425,20.666986084,62.4428766571
2011-09-27 09:00:00,2011,9,27,9,0,510,101,758,0.477271318436,22.5311523438,57.2997827977
2011-09-27 09:30:00,2011,9,27,9,30,589,107,792,0.530450820923,24.1445861816,52.5335013494
2011-09-27 10:00:00,2011,9,27,10,0,656,111,817,0.583630263805,25.757989502,48.2694750895
2011-09-27 10:30:00,2011,9,27,10,30,710,115,836,0.653085827827,27.2200561523,44.6630912433
2011-09-27 11:00:00,2011,9,27,11,0,749,117,848,0.722541451454,28.6821228027,41.8934224414
2011-09-27 11:30:00,2011,9,27,11,30,773,119,856,0.730541825294,29.5882507324,40.1404272041
2011-09-27 12:00:00,2011,9,27,12,0,782,119,859,0.738542199135,30.4944091797,39.5433693166
2011-09-27 12:30:00,2011,9,27,12,30,774,119,857,0.805288672447,30.8664794922,40.1551494173
2011-09-27 13:00:00,2011,9,27,13,0,750,117,850,0.872035086155,31.2385803223,41.9218369392
2011-09-27 13:30:00,2011,9,27,13,30,711,115,839,0.991311907768,31.2244506836,44.7035563891
2011-09-27 14:00:00,2011,9,27,14,0,658,111,821,1.11058878899,31.2102905273,48.3202595239
2011-09-27 14:30:00,2011,9,27,14,30,591,107,796,1.22608113289,30.8680664063,52.5931405652
2011-09-27 15:00:00,2011,9,27,15,0,512,101,762,1.34157335758,30.5258422852,57.3672239937
2011-09-27 15:30:00,2011,9,27,15,30,424,93,716,1.42021203041,29.8044677734,62.5174887443
2011-09-27 16:00:00,2011,9,27,16,0,329,83,655,1.49885058403,29.0831237793,67.9462153975
2011-09-27 16:30:00,2011,9,27,16,30,231,71,565,1.61624491215,27.6160217285,73.5773441501
2011-09-27 17:00:00,2011,9,27,17,0,134,54,432,1.73363924026,26.1489196777,79.3506657839
2011-09-27 17:30:00,2011,9,27,17,30,48,29,225,1.8962546587,24.5747009277,85.2166241136
2011-09-27 18:00:00,2011,9,27,18,0,0,0,0,2.05887007713,23.0004821777,91.1357257991
2011-09-27 18:30:00,2011,9,27,18,30,0,0,0,2.02057480812,22.2411437988,97.0651810911
2011-09-27 19:00:00,2011,9,27,19,0,0,0,0,1.98227953911,21.4817749023,102.967966864
2011-09-27 19:30:00,2011,9,27,19,30,0,0,0,1.84557890892,20.9493041992,108.802681491
2011-09-27 20:00:00,2011,9,27,20,0,0,0,0,1.70887839794,20.4168640137,114.52153246
2011-09-27 20:30:00,2011,9,27,20,30,0,0,0,1.56082224846,20.1355224609,120.06592153
2011-09-27 21:00:00,2011,9,27,21,0,0,0,0,1.41276597977,19.8541809082,125.360754259
2011-09-27 21:30:00,2011,9,27,21,30,0,0,0,1.30090522766,19.6345458984,130.307235838
2011-09-27 22:00:00,2011,9,27,22,0,0,0,0,1.18904435635,19.4149108887,134.774713281
2011-09-27 22:30:00,2011,9,27,22,30,0,0,0,1.13298368454,19.267388916,138.594343225
2011-09-27 23:00:00,2011,9,27,23,0,0,0,0,1.07692289352,19.1198669434,141.561817053
2011-09-27 23:30:00,2011,9,27,23,30,0,0,0,1.07624447346,19.0569091797,143.461248966
2011-09-28 00:00:00,2011,9,28,0,0,0,0,0,1.07556605339,18.993951416,144.118129748
2011-09-28 00:30:00,2011,9,28,0,30,0,0,0,1.15559315681,18.926171875,143.46403297
2011-09-28 01:00:00,2011,9,28,1,0,0,0,0,1.23562026024,18.8583618164,141.567401666
2011-09-28 01:30:00,2011,9,28,1,30,0,0,0,1.34884881973,18.7610412598,138.602805121
2011-09-28 02:00:00,2011,9,28,2,0,0,0,0,1.46207726002,18.6636901855,134.786236012
2011-09-28 02:30:00,2011,9,28,2,30,0,0,0,1.54771256447,18.5134521484,130.322133377
2011-09-28 03:00:00,2011,9,28,3,0,0,0,0,1.63334774971,18.3632141113,125.379475091
2011-09-28 03:30:00,2011,9,28,3,30,0,0,0,1.67475295067,18.2592407227,120.089047152
2011-09-28 04:00:00,2011,9,28,4,0,0,0,0,1.71615827084,18.1552978516,114.549779724
2011-09-28 04:30:00,2011,9,28,4,30,0,0,0,1.71879339218,18.0817504883,108.83691277
2011-09-28 05:00:00,2011,9,28,5,0,0,0,0,1.72142863274,18.0082336426,103.009209305
